,S/N,DATE,OrderNumber,SKU,PCS,ReferenceID,Location,Alley_Number,Cellule,Coord,AlleyCell,Size
2400,2400,12/13/2018,3794388,351391,1,351391,A0812503,A08,12,"[28.0, 15.0]",A0812,"(280, 140)"
2401,2401,12/13/2018,3794360,401730,1,401730,A0412404,A04,12,"[41.0, 15.0]",A0412,"(260, 320)"
2402,2402,12/13/2018,3794360,434122,1,434122,A1106403,A11,6,"[15.25, 10.5]",A1106,"(290, 60)"
2403,2403,12/13/2018,3794360,450401,1,450401,A1115302,A11,15,"[19.5, 18.0]",A1115,"(420, 40)"
2404,2404,12/13/2018,3794349,288152,2,288152,A0613503,A06,13,"[35.75, 16.5]",A0613,"(90, 200)"
2405,2405,12/13/2018,3794334,348799,1,348799,A1009503,A10,9,"[22.75, 13.5]",A1009,"(200, 20)"
2406,2406,12/13/2018,3794307,335346,1,335346,A1011303,A10,11,"[22.75, 15.0]",A1011,"(430, 300)"
2407,2407,12/13/2018,3794304,439926,1,439926,A1006503,A10,6,"[20.75, 10.5]",A1006,"(360, 120)"
2408,2408,12/13/2018,3794304,440471,1,440471,A1008101,A10,8,"[20.75, 12.0]",A1008,"(140, 360)"
2409,2409,12/13/2018,3794293,276870,1,276870,A0913203,A09,13,"[26, 16.5]",A0913,"(410, 100)"
2410,2410,12/13/2018,3794293,339781,1,339781,A0918102,A09,18,"[24, 19.5]",A0918,"(300, 260)"
2411,2411,12/13/2018,3794288,448369,1,448369,A0714404,A07,14,"[31.25, 16.5]",A0714,"(80, 240)"
2412,2412,12/13/2018,3794288,458561,1,458561,A1001203,A10,1,"[22.75, 6.0]",A1001,"(100, 380)"
2413,2413,12/13/2018,3794281,348799,1,348799,A1009503,A10,9,"[22.75, 13.5]",A1009,"(200, 20)"
2414,2414,12/13/2018,3794281,348815,1,348815,A0904101,A09,4,"[24, 9.0]",A0904,"(200, 160)"
2415,2415,12/13/2018,3794279,335346,1,335346,A1011303,A10,11,"[22.75, 15.0]",A1011,"(430, 300)"
2416,2416,12/13/2018,3794279,434289,1,434289,A0714202,A07,14,"[31.25, 16.5]",A0714,"(330, 360)"
2417,2417,12/13/2018,3794279,453966,2,453966,A1120202,A11,20,"[15.25, 21.0]",A1120,"(420, 180)"
2418,2418,12/13/2018,3794279,458561,1,458561,A1001203,A10,1,"[22.75, 6.0]",A1001,"(100, 380)"
2419,2419,12/13/2018,3794279,462114,1,462114,A1012304,A10,12,"[20.75, 15.0]",A1012,"(280, 380)"
2420,2420,12/13/2018,3794264,423112,1,423112,A1004402,A10,4,"[20.75, 9.0]",A1004,"(330, 120)"
2421,2421,12/13/2018,3794263,348799,1,348799,A1009503,A10,9,"[22.75, 13.5]",A1009,"(200, 20)"
2422,2422,12/13/2018,3794256,444228,1,444228,A0910201,A09,10,"[24, 13.5]",A0910,"(410, 140)"
2423,2423,12/13/2018,3794238,440469,1,440469,A1007401,A10,7,"[22.75, 12.0]",A1007,"(400, 220)"
2424,2424,12/13/2018,3794238,440472,1,440472,A1008102,A10,8,"[20.75, 12.0]",A1008,"(350, 140)"
2425,2425,12/13/2018,3794238,440474,1,440474,A1008301,A10,8,"[20.75, 12.0]",A1008,"(330, 200)"
2426,2426,12/13/2018,3794230,363651,1,363651,A0404202,A04,4,"[41.0, 9.0]",A0404,"(290, 40)"
2427,2427,12/13/2018,3794216,446855,1,446855,A0919201,A09,19,"[26, 21.0]",A0919,"(210, 340)"
2428,2428,12/5/2018,3761906,353793,1,353793,A1022402,A10,22,"[20.75, 22.5]",A1022,"(410, 360)"
2429,2429,12/5/2018,3761907,308519,1,308519,A0520203,A05,20,"[37.75, 21.0]",A0520,"(220, 160)"
2430,2430,12/5/2018,3761907,440530,1,440530,A1002101,A10,2,"[20.75, 6.0]",A1002,"(360, 360)"
2431,2431,12/5/2018,3761895,374014,1,374014,A0218105,A02,18,"[47.5, 19.5]",A0218,"(180, 300)"
2432,2432,12/5/2018,3761895,401696,1,401696,A0422502,A04,22,"[41.0, 22.5]",A0422,"(160, 260)"
2433,2433,12/5/2018,3761894,403382,1,403382,A0202202,A02,2,"[47.5, 6.0]",A0202,"(260, 100)"
2434,2434,12/5/2018,3761894,465708,1,465708,A1004502,A10,4,"[20.75, 9.0]",A1004,"(110, 240)"
2435,2435,12/5/2018,3761883,423112,1,423112,A1004402,A10,4,"[20.75, 9.0]",A1004,"(330, 120)"
2436,2436,12/5/2018,3761775,402179,1,402179,A0619403,A06,19,"[35.75, 21.0]",A0619,"(390, 40)"
2437,2437,12/5/2018,3761515,167719,1,167719,A0318506,A03,18,"[44.25, 19.5]",A0318,"(140, 300)"
2438,2438,12/5/2018,3761515,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
2439,2439,12/5/2018,3762942,419201,1,419201,A0503201,A05,3,"[39.0, 9.0]",A0503,"(350, 60)"
2440,2440,12/5/2018,3762886,445070,1,445070,A0921501,A09,21,"[26, 22.5]",A0921,"(200, 260)"
2441,2441,12/5/2018,3762833,311355,1,311355,A0814101,A08,14,"[28.0, 16.5]",A0814,"(410, 320)"
2442,2442,12/5/2018,3762562,311355,1,311355,A0814101,A08,14,"[28.0, 16.5]",A0814,"(410, 320)"
2443,2443,12/5/2018,3762559,281129,1,281129,A0605104,A06,5,"[35.75, 10.5]",A0605,"(280, 340)"
2444,2444,12/5/2018,3762458,311355,1,311355,A0814101,A08,14,"[28.0, 16.5]",A0814,"(410, 320)"
2445,2445,12/5/2018,3762372,459353,2,459353,A1016502,A10,16,"[20.75, 18.0]",A1016,"(400, 280)"
2446,2446,12/5/2018,3762329,366682,1,366682,A0104403,A01,4,"[50.75, 9.0]",A0104,"(50, 340)"
2447,2447,12/5/2018,3762277,253469,1,253469,A0604504,A06,4,"[34.5, 9.0]",A0604,"(230, 60)"
2448,2448,12/5/2018,3762113,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
2449,2449,12/5/2018,3762113,454548,1,454548,A0608201,A06,8,"[34.5, 12.0]",A0608,"(240, 20)"
2450,2450,12/5/2018,3762110,332941,1,332941,A1017403,A10,17,"[22.75, 19.5]",A1017,"(140, 260)"
2451,2451,12/5/2018,3762106,258929,1,258929,A0321508,A03,21,"[45.5, 22.5]",A0321,"(240, 260)"
2452,2452,12/5/2018,3762106,353793,1,353793,A1022402,A10,22,"[20.75, 22.5]",A1022,"(410, 360)"
2453,2453,12/5/2018,3762106,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
2454,2454,12/5/2018,3762106,442024,1,442024,A0722203,A07,22,"[31.25, 22.5]",A0722,"(310, 300)"
2455,2455,12/5/2018,3762076,367593,1,367593,A0701204,A07,1,"[32.5, 6.0]",A0701,"(230, 120)"
2456,2456,12/5/2018,3762060,290863,1,290863,A1011204,A10,11,"[22.75, 15.0]",A1011,"(360, 240)"
2457,2457,12/5/2018,3762060,387709,1,387709,A0404402,A04,4,"[41.0, 9.0]",A0404,"(80, 220)"
2458,2458,12/5/2018,3762060,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
2459,2459,12/5/2018,3762060,428271,1,428271,A0312305,A03,12,"[44.25, 15.0]",A0312,"(290, 200)"
2460,2460,12/5/2018,3762060,452968,1,452968,A0619101,A06,19,"[35.75, 21.0]",A0619,"(290, 380)"
2461,2461,12/5/2018,3762047,335345,1,335345,A1007502,A10,7,"[22.75, 12.0]",A1007,"(270, 120)"
2462,2462,12/5/2018,3761943,437987,1,437987,A0507101,A05,7,"[39.0, 12.0]",A0507,"(50, 200)"
2463,2463,12/5/2018,3761905,290540,1,290540,A0206308,A02,6,"[47.5, 10.5]",A0206,"(230, 320)"
2464,2464,12/5/2018,3763251,440736,1,440736,A1013401,A10,13,"[22.75, 16.5]",A1013,"(320, 380)"
2465,2465,12/5/2018,3763083,440736,1,440736,A1013401,A10,13,"[22.75, 16.5]",A1013,"(320, 380)"
2466,2466,12/5/2018,3762039,179875,1,179875,A0322103,A03,22,"[44.25, 22.5]",A0322,"(350, 140)"
2467,2467,12/5/2018,3762039,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
2468,2468,12/5/2018,3763625,353788,1,353788,A0906503,A09,6,"[24, 10.5]",A0906,"(300, 100)"
2469,2469,12/5/2018,3763598,450077,1,450077,A0920204,A09,20,"[24, 21.0]",A0920,"(50, 240)"
2470,2470,12/5/2018,3763599,397345,1,397345,A0914202,A09,14,"[24, 16.5]",A0914,"(240, 180)"
2471,2471,12/5/2018,3763595,466405,1,466405,A1007503,A10,7,"[22.75, 12.0]",A1007,"(300, 280)"
2472,2472,12/5/2018,3763592,450078,1,450078,A0904104,A09,4,"[24, 9.0]",A0904,"(140, 180)"
2473,2473,12/5/2018,3763588,445070,1,445070,A0921501,A09,21,"[26, 22.5]",A0921,"(200, 260)"
2474,2474,12/5/2018,3763587,403935,1,403935,A0103104,A01,3,"[52.0, 9.0]",A0103,"(250, 240)"
2475,2475,12/5/2018,3763584,264149,1,264149,A0911204,A09,11,"[26, 15.0]",A0911,"(330, 320)"
2476,2476,12/5/2018,3763584,308519,1,308519,A0520203,A05,20,"[37.75, 21.0]",A0520,"(220, 160)"
2477,2477,12/5/2018,3763584,329372,1,329372,A1014203,A10,14,"[20.75, 16.5]",A1014,"(80, 360)"
2478,2478,12/5/2018,3763566,337428,1,337428,A0420404,A04,20,"[41.0, 21.0]",A0420,"(370, 260)"
2479,2479,12/5/2018,3763563,438436,1,438436,A0413102,A04,13,"[42.25, 16.5]",A0413,"(140, 280)"
2480,2480,12/5/2018,3763558,263738,1,263738,A0412503,A04,12,"[41.0, 15.0]",A0412,"(360, 120)"
2481,2481,12/5/2018,3763555,263736,1,263736,A0406401,A04,6,"[41.0, 10.5]",A0406,"(110, 60)"
2482,2482,12/5/2018,3763556,255371,1,255371,A0222304,A02,22,"[47.5, 22.5]",A0222,"(280, 20)"
2483,2483,12/5/2018,3763556,452652,1,452652,A0406302,A04,6,"[41.0, 10.5]",A0406,"(110, 280)"
2484,2484,12/5/2018,3763551,442024,1,442024,A0722203,A07,22,"[31.25, 22.5]",A0722,"(310, 300)"
2485,2485,12/5/2018,3763552,295842,2,295842,A0206505,A02,6,"[47.5, 10.5]",A0206,"(70, 240)"
2486,2486,12/5/2018,3763550,295636,1,295636,A0810403,A08,10,"[28.0, 13.5]",A0810,"(180, 140)"
2487,2487,12/5/2018,3763550,439893,1,439893,A1005502,A10,5,"[22.75, 10.5]",A1005,"(250, 100)"
2488,2488,12/5/2018,3763547,460832,1,460832,A0415404,A04,15,"[42.25, 18.0]",A0415,"(420, 360)"
2489,2489,12/5/2018,3763544,373884,1,373884,A0107501,A01,7,"[52.0, 12.0]",A0107,"(140, 380)"
2490,2490,12/5/2018,3763545,419201,1,419201,A0503201,A05,3,"[39.0, 9.0]",A0503,"(350, 60)"
2491,2491,12/5/2018,3763538,440531,1,440531,A1011103,A10,11,"[22.75, 15.0]",A1011,"(380, 380)"
2492,2492,12/5/2018,3763537,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
2493,2493,12/5/2018,3763535,311668,2,311668,A0916402,A09,16,"[24, 18.0]",A0916,"(180, 60)"
2494,2494,12/5/2018,3763533,454548,1,454548,A0608201,A06,8,"[34.5, 12.0]",A0608,"(240, 20)"
2495,2495,12/5/2018,3763534,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
2496,2496,12/5/2018,3763531,348799,1,348799,A1009503,A10,9,"[22.75, 13.5]",A1009,"(200, 20)"
2497,2497,12/5/2018,3763532,253469,1,253469,A0604504,A06,4,"[34.5, 9.0]",A0604,"(230, 60)"
2498,2498,12/5/2018,3763532,330709,1,330709,A0322208,A03,22,"[44.25, 22.5]",A0322,"(310, 20)"
2499,2499,12/5/2018,3763528,419201,1,419201,A0503201,A05,3,"[39.0, 9.0]",A0503,"(350, 60)"
2500,2500,12/5/2018,3763529,402543,1,402543,A1103502,A11,3,"[19.5, 9.0]",A1103,"(340, 320)"
2501,2501,12/5/2018,3763529,402545,1,402545,A1106301,A11,6,"[15.25, 10.5]",A1106,"(160, 40)"
2502,2502,12/5/2018,3763526,421579,1,421579,A0321308,A03,21,"[45.5, 22.5]",A0321,"(260, 260)"
2503,2503,12/5/2018,3763521,444228,1,444228,A0910201,A09,10,"[24, 13.5]",A0910,"(410, 140)"
2504,2504,12/5/2018,3763518,350078,1,350078,A0512403,A05,12,"[37.75, 15.0]",A0512,"(220, 200)"
2505,2505,12/5/2018,3763514,253464,1,253464,A0507401,A05,7,"[39.0, 12.0]",A0507,"(120, 100)"
2506,2506,12/5/2018,3763514,351391,1,351391,A0812503,A08,12,"[28.0, 15.0]",A0812,"(280, 140)"
2507,2507,12/5/2018,3763514,371177,1,371177,A0320508,A03,20,"[44.25, 21.0]",A0320,"(150, 340)"
2508,2508,12/5/2018,3763515,366684,1,366684,A0109101,A01,9,"[52.0, 13.5]",A0109,"(180, 300)"
2509,2509,12/5/2018,3763511,295842,1,295842,A0206505,A02,6,"[47.5, 10.5]",A0206,"(70, 240)"
2510,2510,12/5/2018,3763505,348799,1,348799,A1009503,A10,9,"[22.75, 13.5]",A1009,"(200, 20)"
2511,2511,12/5/2018,3763503,348799,1,348799,A1009503,A10,9,"[22.75, 13.5]",A1009,"(200, 20)"
2512,2512,12/5/2018,3763501,352820,1,352820,A0409502,A04,9,"[42.25, 13.5]",A0409,"(180, 160)"
2513,2513,12/5/2018,3763498,444228,1,444228,A0910201,A09,10,"[24, 13.5]",A0910,"(410, 140)"
2514,2514,12/5/2018,3763494,397345,1,397345,A0914202,A09,14,"[24, 16.5]",A0914,"(240, 180)"
2515,2515,12/5/2018,3763490,459353,1,459353,A1016502,A10,16,"[20.75, 18.0]",A1016,"(400, 280)"
2516,2516,12/5/2018,3763491,348799,1,348799,A1009503,A10,9,"[22.75, 13.5]",A1009,"(200, 20)"
2517,2517,12/5/2018,3763486,276867,1,276867,A0913202,A09,13,"[26, 16.5]",A0913,"(400, 320)"
2518,2518,12/5/2018,3763486,276870,1,276870,A0913203,A09,13,"[26, 16.5]",A0913,"(410, 100)"
2519,2519,12/5/2018,3763483,348799,1,348799,A1009503,A10,9,"[22.75, 13.5]",A1009,"(200, 20)"
2520,2520,12/5/2018,3763484,263408,1,263408,A0204205,A02,4,"[47.5, 9.0]",A0204,"(440, 120)"
2521,2521,12/5/2018,3763484,343976,1,343976,A0611501,A06,11,"[35.75, 15.0]",A0611,"(90, 260)"
2522,2522,12/5/2018,3763484,389086,1,389086,A0311406,A03,11,"[45.5, 15.0]",A0311,"(70, 340)"
2523,2523,12/5/2018,3763484,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
2524,2524,12/5/2018,3763484,419207,1,419207,A0503203,A05,3,"[39.0, 9.0]",A0503,"(170, 160)"
2525,2525,12/5/2018,3763484,445009,1,445009,A0621402,A06,21,"[35.75, 22.5]",A0621,"(270, 340)"
2526,2526,12/5/2018,3763479,343976,1,343976,A0611501,A06,11,"[35.75, 15.0]",A0611,"(90, 260)"
2527,2527,12/5/2018,3763480,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
2528,2528,12/5/2018,3763478,350073,1,350073,A0612204,A06,12,"[34.5, 15.0]",A0612,"(390, 360)"
2529,2529,12/5/2018,3763478,387162,1,387162,A0704502,A07,4,"[31.25, 9.0]",A0704,"(130, 360)"
2530,2530,12/5/2018,3763476,399611,1,399611,A0820102,A08,20,"[28.0, 21.0]",A0820,"(180, 360)"
2531,2531,12/5/2018,3763471,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
2532,2532,12/5/2018,3763464,408367,1,408367,A0101403,A01,1,"[52.0, 6.0]",A0101,"(390, 20)"
2533,2533,12/5/2018,3763462,322447,1,322447,A0922301,A09,22,"[24, 22.5]",A0922,"(230, 220)"
2534,2534,12/5/2018,3763461,419201,1,419201,A0503201,A05,3,"[39.0, 9.0]",A0503,"(350, 60)"
2535,2535,12/5/2018,3763458,442946,1,442946,A0309308,A03,9,"[45.5, 13.5]",A0309,"(150, 340)"
2536,2536,12/5/2018,3763457,388105,1,388105,A0222508,A02,22,"[47.5, 22.5]",A0222,"(190, 100)"
2537,2537,12/5/2018,3763457,423112,1,423112,A1004402,A10,4,"[20.75, 9.0]",A1004,"(330, 120)"
2538,2538,12/5/2018,3763456,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
2539,2539,12/5/2018,3763456,402695,3,402695,A0314408,A03,14,"[44.25, 16.5]",A0314,"(330, 20)"
2540,2540,12/5/2018,3763454,450077,1,450077,A0920204,A09,20,"[24, 21.0]",A0920,"(50, 240)"
2541,2541,12/5/2018,3763453,255369,1,255369,A0201102,A02,1,"[48.75, 6.0]",A0201,"(180, 120)"
2542,2542,12/5/2018,3763451,102179,1,102179,A0305303,A03,5,"[45.5, 10.5]",A0305,"(140, 240)"
2543,2543,12/5/2018,3763451,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
2544,2544,12/5/2018,3763445,318275,1,318275,A0908403,A09,8,"[24, 12.0]",A0908,"(300, 320)"
2545,2545,12/5/2018,3763444,311661,2,311661,A1005303,A10,5,"[22.75, 10.5]",A1005,"(350, 260)"
2546,2546,12/5/2018,3763444,330863,3,330863,A1002502,A10,2,"[20.75, 6.0]",A1002,"(80, 280)"
2547,2547,12/5/2018,3763444,441092,1,441092,A1006402,A10,6,"[20.75, 10.5]",A1006,"(220, 260)"
2548,2548,12/5/2018,3763440,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
2549,2549,12/5/2018,3763441,290863,1,290863,A1011204,A10,11,"[22.75, 15.0]",A1011,"(360, 240)"
2550,2550,12/5/2018,3763441,363309,1,363309,A0418102,A04,18,"[41.0, 19.5]",A0418,"(320, 40)"
2551,2551,12/5/2018,3763436,192928,1,192928,A0717404,A07,17,"[32.5, 19.5]",A0717,"(250, 380)"
2552,2552,12/5/2018,3763435,339212,1,339212,A0612403,A06,12,"[34.5, 15.0]",A0612,"(410, 180)"
2553,2553,12/5/2018,3763433,421584,1,421584,A0319105,A03,19,"[45.5, 21.0]",A0319,"(430, 220)"
2554,2554,12/5/2018,3763432,399089,1,399089,A0409101,A04,9,"[42.25, 13.5]",A0409,"(360, 160)"
2555,2555,12/5/2018,3763430,450075,1,450075,A0916101,A09,16,"[24, 18.0]",A0916,"(330, 200)"
2556,2556,12/5/2018,3763431,452650,1,452650,A0901304,A09,1,"[26, 6.0]",A0901,"(120, 140)"
2557,2557,12/5/2018,3763427,331363,1,331363,A0611402,A06,11,"[35.75, 15.0]",A0611,"(180, 100)"
2558,2558,12/5/2018,3763426,466405,1,466405,A1007503,A10,7,"[22.75, 12.0]",A1007,"(300, 280)"
2559,2559,12/5/2018,3763424,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
2560,2560,12/5/2018,3763419,247562,1,247562,A0105204,A01,5,"[52.0, 10.5]",A0105,"(320, 140)"
2561,2561,12/5/2018,3763418,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
2562,2562,12/5/2018,3763417,324452,1,324452,A0315101,A03,15,"[45.5, 18.0]",A0315,"(240, 260)"
2563,2563,12/5/2018,3763417,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
2564,2564,12/5/2018,3763416,419208,1,419208,A0503301,A05,3,"[39.0, 9.0]",A0503,"(300, 20)"
2565,2565,12/5/2018,3763415,375955,1,375955,A1020503,A10,20,"[20.75, 21.0]",A1020,"(190, 240)"
2566,2566,12/5/2018,3763415,442439,1,442439,A0711102,A07,11,"[32.5, 15.0]",A0711,"(200, 160)"
2567,2567,12/5/2018,3763415,446380,1,446380,A0604502,A06,4,"[34.5, 9.0]",A0604,"(220, 200)"
2568,2568,12/5/2018,3763415,465618,3,465618,A1006401,A10,6,"[20.75, 10.5]",A1006,"(360, 320)"
2569,2569,12/5/2018,3763415,465619,2,465619,A1006304,A10,6,"[20.75, 10.5]",A1006,"(60, 180)"
2570,2570,12/5/2018,3763413,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
2571,2571,12/5/2018,3763411,440530,1,440530,A1002101,A10,2,"[20.75, 6.0]",A1002,"(360, 360)"
2572,2572,12/5/2018,3763409,372093,1,372093,A1001201,A10,1,"[22.75, 6.0]",A1001,"(340, 300)"
2573,2573,12/5/2018,3763408,401710,1,401710,A0422503,A04,22,"[41.0, 22.5]",A0422,"(110, 60)"
2574,2574,12/5/2018,3763408,426513,1,426513,A0408203,A04,8,"[41.0, 12.0]",A0408,"(230, 100)"
2575,2575,12/5/2018,3763406,370817,1,370817,A0910502,A09,10,"[24, 13.5]",A0910,"(290, 380)"
2576,2576,12/5/2018,3763404,329167,2,329167,A1106504,A11,6,"[15.25, 10.5]",A1106,"(130, 80)"
2577,2577,12/5/2018,3763404,355811,1,355811,A1007202,A10,7,"[22.75, 12.0]",A1007,"(200, 220)"
2578,2578,12/5/2018,3763400,345963,1,345963,A0204504,A02,4,"[47.5, 9.0]",A0204,"(140, 120)"
2579,2579,12/5/2018,3763398,299903,1,299903,A0311105,A03,11,"[45.5, 15.0]",A0311,"(320, 160)"
2580,2580,12/5/2018,3763398,397834,1,397834,A0311506,A03,11,"[45.5, 15.0]",A0311,"(80, 140)"
2581,2581,12/5/2018,3763399,352261,1,352261,A1003201,A10,3,"[22.75, 9.0]",A1003,"(330, 320)"
2582,2582,12/5/2018,3763396,442946,1,442946,A0309308,A03,9,"[45.5, 13.5]",A0309,"(150, 340)"
2583,2583,12/5/2018,3763397,253469,1,253469,A0604504,A06,4,"[34.5, 9.0]",A0604,"(230, 60)"
2584,2584,12/5/2018,3763394,452968,1,452968,A0619101,A06,19,"[35.75, 21.0]",A0619,"(290, 380)"
2585,2585,12/5/2018,3763395,281130,1,281130,A0605302,A06,5,"[35.75, 10.5]",A0605,"(210, 380)"
2586,2586,12/5/2018,3763391,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
2587,2587,12/5/2018,3763391,440531,1,440531,A1011103,A10,11,"[22.75, 15.0]",A1011,"(380, 380)"
2588,2588,12/5/2018,3763389,339212,1,339212,A0612403,A06,12,"[34.5, 15.0]",A0612,"(410, 180)"
2589,2589,12/5/2018,3763389,366659,1,366659,A0510402,A05,10,"[37.75, 13.5]",A0510,"(210, 80)"
2590,2590,12/5/2018,3763389,466406,1,466406,A1007501,A10,7,"[22.75, 12.0]",A1007,"(150, 40)"
2591,2591,12/5/2018,3763387,339781,1,339781,A0918102,A09,18,"[24, 19.5]",A0918,"(300, 260)"
2592,2592,12/11/2018,3779904,465577,1,465577,A1004103,A10,4,"[20.75, 9.0]",A1004,"(100, 320)"
2593,2593,12/11/2018,3779898,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
2594,2594,12/11/2018,3779898,445009,1,445009,A0621402,A06,21,"[35.75, 22.5]",A0621,"(270, 340)"
2595,2595,12/11/2018,3779898,465577,1,465577,A1004103,A10,4,"[20.75, 9.0]",A1004,"(100, 320)"
2596,2596,12/11/2018,3779896,290863,1,290863,A1011204,A10,11,"[22.75, 15.0]",A1011,"(360, 240)"
2597,2597,12/11/2018,3779896,426516,1,426516,A0304302,A03,4,"[44.25, 9.0]",A0304,"(360, 300)"
2598,2598,12/11/2018,3779896,465708,1,465708,A1004502,A10,4,"[20.75, 9.0]",A1004,"(110, 240)"
2599,2599,12/11/2018,3779894,308519,1,308519,A0520203,A05,20,"[37.75, 21.0]",A0520,"(220, 160)"
2600,2600,12/11/2018,3779891,334918,1,334918,A0319404,A03,19,"[45.5, 21.0]",A0319,"(340, 340)"
2601,2601,12/11/2018,3779889,292186,1,292186,A0914304,A09,14,"[24, 16.5]",A0914,"(360, 320)"
2602,2602,12/11/2018,3779890,450077,1,450077,A0920204,A09,20,"[24, 21.0]",A0920,"(50, 240)"
2603,2603,12/11/2018,3779888,290863,1,290863,A1011204,A10,11,"[22.75, 15.0]",A1011,"(360, 240)"
2604,2604,12/11/2018,3779888,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
2605,2605,12/11/2018,3779888,402695,1,402695,A0314408,A03,14,"[44.25, 16.5]",A0314,"(330, 20)"
2606,2606,12/11/2018,3779888,423113,2,423113,A1009102,A10,9,"[22.75, 13.5]",A1009,"(370, 280)"
2607,2607,12/11/2018,3779888,426706,1,426706,A0513402,A05,13,"[39.0, 16.5]",A0513,"(70, 200)"
2608,2608,12/11/2018,3779888,452650,1,452650,A0901304,A09,1,"[26, 6.0]",A0901,"(120, 140)"
2609,2609,12/11/2018,3779883,263738,1,263738,A0412503,A04,12,"[41.0, 15.0]",A0412,"(360, 120)"
2610,2610,12/11/2018,3779880,428395,1,428395,A0317205,A03,17,"[45.5, 19.5]",A0317,"(130, 60)"
2611,2611,12/11/2018,3779879,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
2612,2612,12/11/2018,3779877,420032,1,420032,A0901202,A09,1,"[26, 6.0]",A0901,"(80, 160)"
2613,2613,12/11/2018,3779868,449733,1,449733,A0918104,A09,18,"[24, 19.5]",A0918,"(200, 160)"
2614,2614,12/11/2018,3779864,361736,1,361736,A0208404,A02,8,"[47.5, 12.0]",A0208,"(140, 180)"
2615,2615,12/11/2018,3779863,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
2616,2616,12/11/2018,3781651,351391,1,351391,A0812503,A08,12,"[28.0, 15.0]",A0812,"(280, 140)"
2617,2617,12/11/2018,3781594,313599,1,313599,A0604404,A06,4,"[34.5, 9.0]",A0604,"(270, 160)"
2618,2618,12/11/2018,3781574,311661,1,311661,A1005303,A10,5,"[22.75, 10.5]",A1005,"(350, 260)"
2619,2619,12/11/2018,3781566,450075,1,450075,A0916101,A09,16,"[24, 18.0]",A0916,"(330, 200)"
2620,2620,12/11/2018,3781540,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
2621,2621,12/11/2018,3781546,354638,1,354638,A0921101,A09,21,"[26, 22.5]",A0921,"(280, 260)"
2622,2622,12/11/2018,3781493,422249,1,422249,A1115201,A11,15,"[19.5, 18.0]",A1115,"(100, 140)"
2623,2623,12/11/2018,3781473,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
2624,2624,12/11/2018,3781461,452968,1,452968,A0619101,A06,19,"[35.75, 21.0]",A0619,"(290, 380)"
2625,2625,12/11/2018,3781458,465577,1,465577,A1004103,A10,4,"[20.75, 9.0]",A1004,"(100, 320)"
2626,2626,12/11/2018,3781445,102259,1,102259,A0322403,A03,22,"[44.25, 22.5]",A0322,"(370, 240)"
2627,2627,12/11/2018,3781445,348815,1,348815,A0904101,A09,4,"[24, 9.0]",A0904,"(200, 160)"
2628,2628,12/11/2018,3781445,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
2629,2629,12/11/2018,3781397,458569,1,458569,A0714304,A07,14,"[31.25, 16.5]",A0714,"(380, 220)"
2630,2630,12/11/2018,3781381,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
2631,2631,12/11/2018,3781338,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
2632,2632,12/11/2018,3781287,404163,1,404163,A0902403,A09,2,"[24, 6.0]",A0902,"(140, 20)"
